product_id,category,base_price,competitor_price,promotion_flag,season,customer_segment,day_of_week,channel,current_price,units_sold
1189,Electronics,144.66,229.09,False,Fall,Regular,Tue,Web,144.66,222.0
1957,Electronics,57.68,112.29,False,Spring,Regular,Tue,Mobile App,57.68,291.0
1686,Grocery,221.89,237.58,True,Fall,Premium,Fri,Web,198.79,152.0
1957,Electronics,292.36,290.54,False,Fall,Regular,Sun,Mobile App,292.36,114.0
1562,Home,146.18,265.34,False,Summer,Regular,Tue,Web,146.18,202.0
1875,Electronics,193.39,141.54,False,Spring,Regular,Thu,Mobile App,193.39,66.0
1566,Grocery,134.98,178.06,False,Summer,Regular,Fri,Web,134.98,174.0
1243,Electronics,50.15,157.84,False,Summer,Regular,Mon,Mobile App,50.15,387.0
1831,Grocery,291.46,111.3,False,Fall,Regular,Fri,Web,291.46,43.0
1504,Home,47.58,241.78,True,Spring,Regular,Wed,Mobile App,41.76,1427.0
1130,Electronics,42.37,136.71,True,Spring,Regular,Thu,Mobile App,31.9,422.0
1818,Fashion,201.08,83.87,False,Summer,Regular,Thu,Web,201.08,28.0
1646,Fashion,112.93,13.3,False,Fall,Premium,Wed,Mobile App,112.93,25.0
1020,Home,65.83,150.595,True,Winter,Regular,Thu,Web,49.74,3680.0
1840,Grocery,247.5,141.05,False,Winter,Premium,Sat,Web,247.5,70.0
1166,Fashion,115.3,27.35,False,Fall,Regular,Wed,Web,115.3,12.0
1273,Fashion,66.35,151.41,False,Fall,Premium,Sat,Mobile App,66.35,243.0
1387,Home,115.87,150.595,True,Summer,Regular,Wed,Web,91.28,50.0
1600,Home,72.22,192.63,False,Spring,Premium,Thu,Web,72.22,331.0
1315,Grocery,160.64,139.06,False,Spring,Regular,Fri,Mobile App,160.64,80.0
1013,Home,203.8,59.63,False,Fall,Regular,Wed,Mobile App,203.8,27.0
1241,Electronics,241.87,129.46,False,Fall,Regular,Mon,Mobile App,241.87,56.0
1776,Grocery,75.99,77.49,False,Fall,Regular,Wed,Web,75.99,95.0
1345,Electronics,58.42,199.4,False,Spring,Regular,Mon,Mobile App,58.42,552.0
1564,Fashion,15.68,95.59,True,Fall,Regular,Fri,Web,11.01,3356.0
1897,Fashion,76.15,248.39,True,Summer,Regular,Wed,Web,63.21,757.0
1339,Home,16.93,14.11,True,Spring,Regular,Sun,Web,13.46,144.0
1091,Electronics,110.19,126.99,False,Winter,Regular,Wed,Web,110.19,138.0
1366,Home,52.25,188.95,False,Winter,Regular,Wed,Web,52.25,1799.0
1955,Fashion,178.17,16.56,False,Fall,Regular,Sun,Web,178.17,1.0
1454,Fashion,121.28,72.59,False,Fall,Regular,Mon,Mobile App,121.28,32.0
1427,Grocery,37.14,104.95,True,Spring,Regular,Fri,Mobile App,29.96,352.0
1508,Fashion,125.96,16.33,True,Summer,Regular,Thu,Mobile App,104.95,32.0
1775,Electronics,70.71,168.54,False,Winter,Regular,Sat,Mobile App,70.71,681.0
1942,Electronics,207.25,192.95,False,Fall,Regular,Sat,Mobile App,207.25,117.0
1034,Grocery,115.69,75.98,True,Spring,Premium,Tue,Web,91.35,68.0
1205,Electronics,52.64,167.61,True,Fall,Regular,Sun,Web,44.92,1261.0
1080,Fashion,111.38,299.75,False,Spring,Premium,Wed,Web,111.38,968.0
1931,Fashion,75.07,267.21,False,Winter,Regular,Wed,Web,75.07,221.0
1561,Fashion,240.78,27.01,False,Summer,Regular,Wed,Mobile App,240.78,22.0
1871,Electronics,295.18,47.09,True,Summer,Regular,Thu,Mobile App,218.54,15.0
1387,Fashion,17.39,153.38,True,Winter,Regular,Fri,Mobile App,14.49,5880.0
1001,Fashion,210.11,154.24,False,Summer,Regular,Mon,Mobile App,210.11,36.0
1389,Grocery,86.55,33.48,False,Spring,Regular,Thu,Web,86.55,55.0
1565,Electronics,29.26,83.82,True,Summer,Premium,Fri,Web,21.59,838.0
1105,Fashion,14.16,27.74,False,Fall,Regular,Tue,Mobile App,14.16,307.0
1771,Fashion,265.49,163.67,False,Winter,Regular,Sat,Mobile App,265.49,99.0
1821,Fashion,112.55,152.17,False,Winter,Regular,Fri,Web,112.55,210.0
1476,Home,298.42,11.83,False,Fall,Regular,Fri,Web,298.42,2.0
1702,Electronics,138.29,149.93,False,Winter,Regular,Mon,Mobile App,138.29,162.0
1401,Electronics,64.4,160.74,False,Spring,Regular,Fri,Web,64.4,404.0
1729,Home,235.37,185.65,True,Spring,Premium,Fri,Mobile App,203.27,66.0
1555,Fashion,278.68,291.33,False,Spring,Premium,Sat,Web,278.68,107.0
1161,Fashion,246.53,294.98,True,Fall,Regular,Sun,Web,219.27,245.0
1201,Electronics,226.11,162.81,False,Winter,Regular,Wed,Web,226.11,79.0
1957,Electronics,107.06,255.1,True,Summer,Premium,Mon,Web,82.62,646.0
1995,Electronics,28.7,34.7,False,Fall,Regular,Sun,Web,28.7,131.0
1269,Electronics,68.38,164.03,False,Spring,Regular,Fri,Mobile App,68.38,731.0
1862,Home,139.57,206.88,False,Winter,Regular,Fri,Web,139.57,146.0
1815,Grocery,287.3,173.77,False,Winter,Premium,Sun,Mobile App,287.3,42.0
1270,Fashion,219.63,76.91,False,Fall,Regular,Wed,Web,219.63,19.0
1455,Fashion,250.2,28.17,False,Spring,Regular,Sun,Web,250.2,17.0
1461,Electronics,90.42,122.13,False,Fall,Regular,Mon,Web,90.42,188.0
1726,Fashion,208.31,197.82,False,Fall,Regular,Tue,Web,208.31,104.0
1251,Electronics,260.11,297.6,True,Summer,Regular,Mon,Web,200.72,181.0
1701,Grocery,149.03,78.59,False,Spring,Regular,Thu,Web,149.03,56.0
1295,Home,134.67,276.16,False,Summer,Regular,Sun,Web,134.67,181.0
1724,Grocery,218.63,29.8,False,Fall,Regular,Fri,Web,218.63,2.0
1719,Grocery,172.37,279.99,True,Fall,Regular,Sat,Web,120.86,188.0
1748,Fashion,298.02,251.39,True,Winter,Regular,Thu,Mobile App,236.84,86.0
1337,Fashion,133.28,16.07,False,Winter,Premium,Thu,Web,133.28,5.0
1878,Electronics,61.02,96.47,False,Winter,Regular,Tue,Mobile App,61.02,169.0
1052,Fashion,146.86,24.78,True,Summer,Regular,Fri,Mobile App,109.19,43.0
1791,Grocery,78.21,298.7,True,Fall,Regular,Mon,Mobile App,56.25,1649.0
1921,Electronics,172.76,134.07,False,Spring,Regular,Sat,Web,172.76,78.0
1216,Grocery,46.48,202.03,False,Fall,Regular,Wed,Mobile App,46.48,1753.0
1763,Fashion,285.49,77.92,False,Spring,Regular,Sun,Web,285.49,11.0
1187,Grocery,259.35,280.78,False,Summer,Regular,Fri,Web,259.35,117.0
1379,Grocery,55.11,89.51,True,Spring,Premium,Thu,Web,39.36,269.0
1492,Home,59.99,85.46,False,Summer,Premium,Thu,Mobile App,59.99,216.0
1040,Home,158.61,101.23,False,Spring,Regular,Sun,Mobile App,158.61,48.0
1156,Fashion,234.14,144.12,False,Spring,Regular,Sun,Mobile App,234.14,53.0
1014,Grocery,73.53,15.37,False,Summer,Regular,Fri,Mobile App,73.53,8.0
1812,Grocery,27.68,183.37,False,Spring,Regular,Sun,Mobile App,27.68,743.0
1064,Home,168.2,19.18,True,Fall,Regular,Tue,Mobile App,145.54,16.0
1856,Home,210.56,166.37,False,Winter,Premium,Mon,Mobile App,210.56,48.0
1838,Home,80.87,142.79,False,Winter,Regular,Sat,Mobile App,80.87,244.0
1520,Grocery,224.53,80.34,False,Summer,Regular,Wed,Mobile App,224.53,41.0
1343,Fashion,285.69,105.63,False,Spring,Regular,Sat,Mobile App,285.69,19.0
1128,Grocery,49.75,152.37,False,Summer,Regular,Sat,Mobile App,49.75,565.0
1647,Fashion,158.2,12.78,True,Summer,Regular,Tue,Web,111.22,27.0
1471,Electronics,26.48,101.83,True,Spring,Regular,Sat,Web,22.64,1760.0
1062,Fashion,69.93,207.29,False,Winter,Regular,Sat,Web,69.93,544.0
1138,Fashion,36.05,54.16,False,Fall,Premium,Mon,Mobile App,36.05,181.0
1498,Electronics,127.16,172.51,False,Winter,Regular,Fri,Web,127.16,229.0
1592,Electronics,248.04,58.99,False,Spring,Premium,Tue,Web,248.04,11.0
1391,Fashion,177.37,54.88,False,Winter,Premium,Sat,Web,177.37,43.0
1674,Electronics,74.55,233.96,False,Summer,Regular,Wed,Web,74.55,430.0
1418,Fashion,21.63,87.29,False,Summer,Regular,Mon,Mobile App,21.63,569.0
1288,Home,170.49,118.97,False,Summer,Regular,Fri,Web,170.49,82.0
1378,Grocery,48.51,221.71,False,Fall,Regular,Sun,Mobile App,48.51,628.0
1772,Home,109.39,62.06,False,Winter,Regular,Sun,Web,109.39,65.0
1489,Grocery,157.96,164.2,False,Spring,Regular,Mon,Web,157.96,117.0
1230,Home,272.08,276.17,False,Fall,Premium,Wed,Web,272.08,121.0
1040,Fashion,33.73,170.61,False,Spring,Premium,Fri,Web,33.73,392.0
1027,Home,203.9,24.17,False,Summer,Regular,Thu,Mobile App,203.9,1.0
1134,Home,14.08,181.01,False,Summer,Premium,Thu,Web,14.08,9959.999999999973
1200,Fashion,192.67,36.14,False,Summer,Premium,Tue,Web,192.67,2.0
1839,Electronics,169.94,91.82,False,Winter,Regular,Fri,Web,169.94,52.0
1779,Home,245.44,256.41,True,Spring,Regular,Sun,Web,191.8,138.0
1929,Electronics,164.18,13.21,True,Spring,Regular,Fri,Mobile App,115.56,19.0
1032,Home,112.26,32.33,True,Fall,Regular,Tue,Web,81.48,32.0
1047,Electronics,80.4,115.38,False,Winter,Regular,Sat,Web,80.4,158.0
1502,Home,34.72,299.82,True,Spring,Regular,Mon,Web,31.16,4723.0
1406,Fashion,165.04,94.64,False,Fall,Regular,Tue,Mobile App,165.04,46.0
1573,Electronics,267.61,55.61,False,Fall,Regular,Sat,Web,267.61,6.0
1727,Fashion,159.28,169.33,False,Fall,Regular,Fri,Mobile App,159.28,104.0
1804,Home,224.34,160.58,False,Fall,Regular,Sat,Mobile App,224.34,84.0
1098,Grocery,96.55,140.39,False,Summer,Regular,Thu,Web,96.55,310.0
1683,Grocery,139.96,284.53,True,Spring,Premium,Mon,Web,114.71,369.0
1871,Fashion,104.13,91.24,False,Fall,Regular,Sat,Mobile App,104.13,950.0
1725,Home,41.69,95.06,False,Fall,Regular,Sun,Web,41.69,365.0
1986,Fashion,130.93,50.67,False,Fall,Regular,Fri,Mobile App,130.93,24.0
1546,Fashion,231.64,212.21,True,Spring,Regular,Sun,Web,172.74,152.0
1960,Electronics,124.54,103.2,False,Winter,Regular,Wed,Mobile App,124.54,55.0
1738,Home,198.55,242.79,True,Spring,Regular,Sun,Web,166.74,140.0
1612,Fashion,230.0,291.81,False,Summer,Regular,Thu,Web,230.0,159.0
1942,Electronics,103.59,22.67,False,Winter,Regular,Thu,Mobile App,103.59,31.0
1461,Home,241.28,298.01,False,Winter,Regular,Tue,Mobile App,241.28,143.0
1642,Home,108.29,83.69,False,Winter,Regular,Fri,Mobile App,108.29,73.0
1768,Fashion,84.27,131.83,True,Summer,Regular,Fri,Mobile App,75.46,326.0
1004,Electronics,74.51,235.55,False,Spring,Regular,Sun,Web,74.51,826.0
1217,Fashion,67.97,202.95,False,Fall,Regular,Sun,Web,67.97,788.0
1502,Fashion,223.77,235.75,False,Winter,Regular,Tue,Mobile App,223.77,143.0
1766,Home,267.38,145.24,False,Summer,Regular,Fri,Web,267.38,36.0
1397,Fashion,76.89,275.66,False,Summer,Regular,Fri,Web,76.89,541.0
1870,Home,34.72,239.08,False,Summer,Regular,Sat,Web,34.72,6969.0
1794,Grocery,100.99,99.68,True,Fall,Regular,Thu,Mobile App,72.8,255.0
1392,Electronics,200.78,285.06,True,Spring,Regular,Mon,Web,152.07,183.0
1206,Grocery,116.87,288.71,True,Summer,Premium,Wed,Mobile App,102.3,378.0
1014,Fashion,169.26,130.37,False,Spring,Regular,Wed,Web,169.26,56.0
1857,Fashion,225.85,199.07,False,Winter,Regular,Mon,Mobile App,225.85,91.0
1553,Fashion,128.46,246.28,False,Fall,Regular,Wed,Web,128.46,208.0
1891,Electronics,299.91,247.02,False,Winter,Regular,Mon,Mobile App,299.91,63.0
1460,Electronics,96.41,14.1,False,Spring,Regular,Fri,Web,96.41,25.0
1690,Fashion,293.69,154.24,False,Fall,Premium,Tue,Web,293.69,69.0
1574,Home,68.88,150.595,True,Summer,Premium,Sat,Web,48.73,1266.0
1863,Grocery,42.17,77.09,False,Winter,Premium,Fri,Mobile App,42.17,149.0
1742,Home,227.74,240.73,True,Spring,Regular,Sun,Mobile App,181.56,153.0
1240,Electronics,213.67,164.93,False,Summer,Regular,Tue,Web,213.67,124.0
1095,Home,109.64,24.8,True,Spring,Premium,Mon,Mobile App,78.33,36.0
1899,Grocery,279.93,152.37,False,Summer,Regular,Sun,Web,279.93,92.0
1733,Grocery,44.65,101.78,False,Summer,Regular,Fri,Mobile App,44.65,302.0
1484,Grocery,18.78,152.37,True,Fall,Regular,Sun,Web,16.13,3406.0
1406,Fashion,97.16,154.24,False,Summer,Regular,Mon,Web,97.16,203.0
1230,Home,241.22,157.09,True,Spring,Regular,Sat,Web,204.94,102.0
1748,Fashion,205.16,69.79,False,Spring,Premium,Sat,Mobile App,205.16,33.0
1654,Grocery,136.5,204.49,True,Summer,Premium,Sun,Web,99.45,305.0
1170,Electronics,84.31,210.84,False,Summer,Regular,Thu,Web,84.31,859.0
1540,Electronics,27.19,157.84,False,Summer,Regular,Sun,Mobile App,27.19,281.0
1035,Electronics,107.88,164.54,False,Fall,Premium,Sat,Mobile App,107.88,176.0
1524,Home,143.41,186.69,False,Summer,Regular,Sat,Mobile App,143.41,169.0
1159,Fashion,209.24,64.01,False,Fall,Regular,Mon,Web,209.24,29.0
1838,Fashion,197.33,269.39,True,Summer,Premium,Sat,Web,154.18,396.0
1698,Grocery,284.73,150.02,True,Fall,Premium,Fri,Mobile App,234.77,66.0
1242,Grocery,39.11,43.36,False,Summer,Regular,Tue,Mobile App,39.11,178.0
1085,Fashion,107.54,106.97,False,Fall,Regular,Thu,Mobile App,107.54,106.0
1795,Electronics,149.66,148.32,False,Winter,Regular,Fri,Mobile App,149.66,120.0
1577,Grocery,204.5,12.94,False,Summer,Regular,Fri,Mobile App,204.5,3.0
1681,Grocery,153.68,152.37,False,Fall,Regular,Fri,Mobile App,153.68,33.0
1556,Fashion,274.7,26.1,False,Fall,Regular,Sun,Web,274.7,3.0
1573,Home,186.51,166.06,True,Spring,Premium,Thu,Web,143.22,168.0
1952,Fashion,21.5,107.47,False,Spring,Regular,Fri,Web,21.5,430.0
1645,Grocery,42.96,269.0,False,Spring,Premium,Sat,Mobile App,42.96,4789.0
1795,Home,228.51,172.18,True,Spring,Regular,Tue,Mobile App,196.18,85.0
1027,Fashion,217.58,230.37,False,Winter,Premium,Sat,Web,217.58,84.0
1619,Electronics,54.51,209.27,False,Fall,Premium,Fri,Web,54.51,1127.0
1555,Grocery,27.08,152.37,False,Winter,Regular,Wed,Mobile App,27.08,448.0
1339,Home,177.83,225.97,False,Spring,Regular,Mon,Web,177.83,151.0
1797,Electronics,194.36,167.96,False,Spring,Regular,Sun,Web,194.36,114.0
1957,Home,49.24,121.78,False,Spring,Regular,Wed,Web,49.24,562.0
1330,Home,147.35,136.38,False,Spring,Regular,Sat,Mobile App,147.35,127.0
1639,Fashion,98.69,253.17,False,Spring,Regular,Tue,Web,98.69,720.0
1505,Home,280.08,173.35,False,Winter,Regular,Tue,Web,280.08,60.0
1347,Home,73.57,119.42,True,Winter,Premium,Mon,Mobile App,58.42,291.0
1472,Grocery,222.65,62.13,False,Fall,Regular,Tue,Web,222.65,37.0
1230,Electronics,160.26,153.65,False,Winter,Regular,Tue,Web,160.26,102.0
1189,Electronics,13.34,83.2,False,Summer,Regular,Fri,Mobile App,13.34,3225.0
1384,Home,38.85,152.38,False,Fall,Regular,Sun,Web,38.85,1970.0
1376,Home,201.13,12.59,True,Spring,Regular,Wed,Web,172.22,1.0
1282,Grocery,174.0,36.93,False,Summer,Regular,Fri,Web,174.0,34.0
1957,Home,13.02,92.45,False,Spring,Regular,Fri,Web,13.02,610.0
1632,Fashion,69.36,36.73,False,Summer,Regular,Wed,Web,69.36,47.0
1627,Grocery,235.11,152.37,False,Summer,Regular,Tue,Web,235.11,174.0
1972,Fashion,89.97,257.76,False,Fall,Premium,Thu,Web,89.97,188.0
1744,Grocery,154.79,291.55,False,Summer,Regular,Sun,Mobile App,154.79,179.0
1258,Fashion,100.48,214.88,True,Summer,Premium,Sat,Web,90.13,225.0
1358,Home,277.24,197.18,False,Spring,Regular,Sun,Mobile App,277.24,70.0
1709,Home,165.61,277.81,False,Fall,Premium,Thu,Web,165.61,173.0
1455,Home,211.89,284.45,True,Fall,Regular,Sat,Mobile App,150.84,223.0
1410,Electronics,34.21,264.47,True,Summer,Regular,Sun,Web,27.74,452.0
1648,Fashion,21.7,259.83,False,Spring,Regular,Tue,Web,21.7,980.0
1317,Home,85.18,204.79,True,Fall,Regular,Sun,Mobile App,64.62,941.0
1676,Grocery,99.65,10.47,True,Summer,Regular,Fri,Mobile App,88.96,2.0
1224,Fashion,209.43,134.56,False,Winter,Regular,Wed,Web,209.43,69.0
1818,Grocery,175.05,194.34,False,Spring,Premium,Thu,Mobile App,175.05,142.0
1233,Fashion,118.63,168.67,False,Summer,Regular,Fri,Mobile App,118.63,226.0
1683,Fashion,199.69,248.13,False,Fall,Premium,Thu,Web,199.69,106.0
1663,Home,57.43,247.48,False,Summer,Regular,Wed,Web,57.43,1878.0
1974,Home,28.41,183.62,True,Summer,Regular,Fri,Mobile App,23.93,1332.0
1826,Grocery,257.81,16.38,False,Winter,Premium,Sun,Web,257.81,2.0
1373,Home,173.54,117.11,True,Spring,Regular,Sun,Web,139.31,113.0
1671,Fashion,198.24,76.36,False,Winter,Regular,Mon,Web,198.24,36.0
1607,Electronics,99.1,108.25,False,Winter,Regular,Fri,Mobile App,99.1,155.0
1471,Fashion,117.87,189.01,True,Winter,Regular,Mon,Mobile App,96.71,328.0
1232,Fashion,33.89,29.27,True,Spring,Regular,Tue,Mobile App,25.69,169.0
1691,Home,258.53,16.45,False,Winter,Regular,Wed,Web,258.53,23.0
1112,Electronics,181.81,136.69,True,Fall,Regular,Thu,Web,149.95,83.0
1829,Electronics,34.25,240.14,False,Spring,Premium,Tue,Web,34.25,5072.0
1496,Electronics,243.31,18.9,False,Fall,Regular,Tue,Mobile App,243.31,17.0
1441,Electronics,138.79,256.22,False,Spring,Regular,Sat,Web,138.79,267.0
1563,Fashion,231.88,121.33,True,Fall,Regular,Sat,Web,206.12,57.0
1267,Grocery,13.66,44.29,False,Summer,Regular,Fri,Mobile App,13.66,424.0
1509,Home,18.33,174.57,False,Winter,Regular,Fri,Mobile App,18.33,3357.0
1806,Home,59.53,286.18,False,Fall,Regular,Sat,Mobile App,59.53,381.0
1385,Home,71.17,167.33,False,Fall,Regular,Sat,Web,71.17,643.0
1386,Fashion,231.55,209.12,False,Winter,Premium,Mon,Web,231.55,79.0
1112,Grocery,214.94,246.76,False,Winter,Regular,Mon,Mobile App,214.94,116.0
1612,Electronics,188.67,241.81,True,Spring,Regular,Tue,Web,134.37,321.0
1624,Fashion,266.61,31.2,True,Spring,Regular,Tue,Web,199.86,320.0
1951,Home,81.67,224.89,False,Fall,Regular,Fri,Web,81.67,753.0
1080,Electronics,272.28,285.34,False,Spring,Regular,Fri,Web,272.28,131.0
1698,Home,273.75,213.19,True,Winter,Regular,Sun,Web,207.96,116.0
1112,Fashion,135.94,252.57,True,Spring,Regular,Sun,Mobile App,98.0,826.0
1001,Home,37.37,150.81,False,Spring,Regular,Thu,Web,37.37,699.0
1641,Fashion,220.7,102.53,False,Spring,Regular,Wed,Web,220.7,20.0
1219,Electronics,107.71,206.11,True,Summer,Premium,Thu,Web,95.13,538.0
1565,Home,240.53,152.74,False,Spring,Regular,Wed,Mobile App,240.53,98.0
1854,Fashion,57.47,269.63,True,Fall,Regular,Tue,Mobile App,40.74,859.0
1996,Fashion,166.46,292.57,True,Winter,Regular,Fri,Mobile App,141.42,252.0
1735,Electronics,157.34,247.74,False,Spring,Regular,Thu,Web,157.34,141.0
1224,Home,39.09,297.88,True,Fall,Regular,Sat,Web,33.94,5717.0
1384,Home,115.37,111.03,False,Summer,Regular,Wed,Web,115.37,150.0
1402,Fashion,34.58,269.77,False,Spring,Regular,Sun,Web,34.58,1239.0
1637,Grocery,144.77,105.68,False,Spring,Regular,Sat,Web,144.77,83.0
1129,Grocery,254.44,44.23,False,Summer,Regular,Sat,Web,254.44,11.0
1052,Home,88.36,190.2,False,Fall,Regular,Mon,Mobile App,88.36,202.0
1683,Home,231.81,141.95,False,Fall,Regular,Wed,Mobile App,231.81,54.0
1729,Fashion,63.19,277.29,False,Fall,Regular,Wed,Web,63.19,1874.0
1671,Home,205.38,152.74,False,Fall,Regular,Sat,Mobile App,205.38,106.0
1709,Electronics,275.51,279.01,True,Winter,Regular,Fri,Web,212.6,90.0
1415,Electronics,103.94,32.8,False,Fall,Regular,Thu,Mobile App,103.94,62.0
1246,Grocery,271.12,250.85,True,Summer,Premium,Tue,Mobile App,208.22,96.0
1835,Home,156.57,230.14,False,Fall,Premium,Thu,Web,156.57,213.0
1438,Fashion,101.87,218.79,False,Spring,Regular,Tue,Web,101.87,590.0
1202,Fashion,269.99,112.99,False,Spring,Regular,Sat,Web,269.99,76.0
1183,Home,19.29,237.29,False,Spring,Regular,Sun,Web,19.29,9959.999999999973
1122,Electronics,18.13,150.16,False,Spring,Regular,Mon,Web,18.13,2798.0
1400,Electronics,183.95,217.41,False,Winter,Regular,Sat,Web,183.95,179.0
1766,Electronics,241.06,170.15,False,Spring,Regular,Sat,Mobile App,241.06,45.0
1293,Fashion,227.95,154.24,False,Spring,Regular,Fri,Web,227.95,5.0
1279,Home,33.05,28.72,False,Summer,Regular,Wed,Mobile App,33.05,89.0
1836,Electronics,285.57,116.19,True,Winter,Premium,Sat,Web,241.42,27.0
1883,Home,213.89,280.51,False,Fall,Regular,Thu,Mobile App,213.89,157.0
1609,Electronics,285.24,163.62,False,Summer,Regular,Thu,Web,285.24,64.0
1197,Home,105.44,242.64,False,Spring,Regular,Tue,Web,105.44,172.0
1981,Grocery,211.24,177.03,True,Spring,Regular,Sun,Web,162.38,181.0
1906,Home,259.38,287.79,False,Spring,Regular,Thu,Web,259.38,124.0
1510,Grocery,120.33,117.14,False,Winter,Regular,Sun,Web,120.33,81.0
1751,Grocery,289.81,26.54,False,Spring,Regular,Wed,Mobile App,289.81,6.0
1143,Fashion,86.85,236.39,False,Summer,Regular,Tue,Web,86.85,256.0
1608,Home,101.53,214.58,True,Summer,Regular,Wed,Web,90.12,503.0
1200,Grocery,276.9,152.37,False,Winter,Regular,Sat,Web,276.9,53.0
1123,Fashion,291.2,104.65,False,Spring,Regular,Sun,Web,291.2,36.0
1186,Fashion,92.71,64.6,True,Spring,Premium,Tue,Web,77.64,85.0
1325,Grocery,49.55,149.86,False,Spring,Regular,Wed,Web,49.55,423.0
1463,Home,230.13,203.2,True,Winter,Regular,Tue,Web,196.67,103.0
1348,Electronics,279.6,177.88,False,Winter,Regular,Fri,Mobile App,279.6,63.0
1770,Fashion,184.21,136.87,True,Spring,Regular,Thu,Web,133.74,95.0
1659,Home,194.01,166.51,False,Summer,Premium,Wed,Web,194.01,113.0
1763,Fashion,231.25,41.31,False,Winter,Regular,Sun,Web,231.25,16.0
1954,Home,54.39,211.79,False,Winter,Regular,Mon,Mobile App,54.39,945.0
1931,Home,292.31,222.93,False,Summer,Regular,Sat,Web,292.31,97.0
1402,Home,115.66,13.32,False,Summer,Regular,Fri,Web,115.66,1.0
1345,Fashion,192.19,88.45,False,Spring,Regular,Fri,Web,192.19,35.0
1962,Home,145.9,36.71,False,Spring,Regular,Sat,Web,145.9,18.0
1510,Home,145.77,299.49,False,Spring,Regular,Wed,Web,145.77,168.0
1146,Home,213.8,182.07,False,Spring,Regular,Wed,Mobile App,213.8,68.0
